time,max_disp,max_vel,max_acc
31.42499999999517,0.004288816905273652,0.4697301038926298,6.880417384701
31.429999999995168,0.004331443885232476,0.49103556877970966,8.073229038274844
31.434999999995167,0.0042743759024764984,0.4859245422874343,9.368428550489556
31.439999999995166,0.004118550542173368,0.45466603802198163,9.72918028942769
31.444999999995165,0.006193972623274041,0.3989331878528729,13.475917528503864
31.449999999995164,0.007995590822422195,0.3217140918064045,17.411720890084155
31.454999999995163,0.00936775519038004,0.2271516553767451,20.413253681780432
31.459999999995162,0.010236437383215271,0.1473698402807466,22.31891976597668
31.46499999999516,0.010554639807298875,0.1523246997396079,23.025669786530482
31.46999999999516,0.01030494111154295,0.14212927570025435,22.493919835290797
31.47499999999516,0.009500463731191545,0.21495172596210696,20.751080078168265
31.479999999995158,0.008184188606544317,0.3115583238967953,17.891559095707898
31.484999999995157,0.006426644731157615,0.3914592262579004,14.068801848734777
31.489999999995156,0.004322113350019189,0.450353326197488,9.710911029142286
31.494999999995155,0.002974544607813852,0.4850754406341276,9.011012763912206
31.499999999995154,0.0033290880311712076,0.4937641476752867,7.41020149375786
31.504999999995153,0.0035999855265116984,0.4759513949353246,6.200576264893273
31.509999999995152,0.005159193984847554,0.4325876412598119,11.14492520531222
31.51499999999515,0.0071556514032622455,0.3659953261060819,15.492000856180379
31.51999999999515,0.008769996697607262,0.27974279163193894,19.00901293347757
31.52499999999515,0.009915492677524045,0.17845560033478436,21.505863585385118
31.529999999995148,0.010530563335226742,0.07689524451185767,22.847311450009965
31.534999999995147,0.010582127637119404,0.06038885165907925,22.960530444204085
31.539999999995146,0.010067402680381813,0.15894304070580736,21.83790904242634
31.544999999995145,0.009014076141386376,0.26238757489237635,19.539904632202127
31.549999999995144,0.007478820559134438,0.35171465800841195,16.190928614212844
31.554999999995143,0.005544230376888446,0.42212141489000177,11.97177413842366
31.559999999995142,0.0033143526565100386,0.46982967326138003,7.111529210128023
31.56499999999514,0.002695439247129065,0.4922918995486674,3.314667840486311
31.56999999999514,0.002337077846614591,0.48832053330859376,4.116352839971959
31.57499999999514,0.003908646109439152,0.45814496740383537,8.608318561086948
31.579999999995138,0.006062509991776674,0.4034005855311919,13.2894341879709
31.584999999995137,0.007888611687577866,0.32704009278930074,17.254762908786248
31.589999999995136,0.009289146169639882,0.23317370003551754,20.291794192727878
31.594999999995135,0.010189200882362564,0.13140070780667454,22.23841180005475
31.599999999995134,0.010540759558020899,0.12282872889133344,22.990748137462184
31.604999999995133,0.010325270787817134,0.13563402739470648,22.507683262960686
31.609999999995132,0.009554642438233027,0.2082805465423684,20.81621803747506
31.61499999999513,0.008270584186836467,0.3053427540162663,18.00866495208492
31.61999999999513,0.006542348532526919,0.38595150770756764,14.234836524436304
31.62499999999513,0.00446302883702207,0.44577637049438973,9.695108590293012
31.62999999999513,0.004440112888713899,0.48159719771678644,8.727488444194162
31.634999999995127,0.004494403532020027,0.4914879472604011,9.669008237677653
31.639999999995126,0.004441785106984825,0.4749236789188926,9.646794666243983
31.644999999995125,0.004973468206361573,0.43280479906698754,10.898767085378886
31.649999999995124,0.006973993160867701,0.36740518273548045,15.261079447224521
31.654999999995123,0.008598135621577291,0.2822518015483701,18.800273027620413
31.659999999995122,0.009758611097060835,0.1819383886450579,21.32509213370533
31.66499999999512,0.010393142232367824,0.1502792364668987,22.700637133221583
31.66999999999512,0.010467798900683445,0.13431829445606266,22.853548318474026
31.67499999999512,0.00997880983569787,0.15358422784274053,21.775583558025684
31.67999999999512,0.008952755631700258,0.2568374537563127,19.525706807404056
31.684999999995117,0.007445113736184026,0.34621930445019283,16.22703347014876
31.689999999995116,0.005537226660081758,0.4169355259907308,12.059455146066995
31.694999999995115,0.003331870048231419,0.4652071187494234,8.492456100755053
31.699999999995114,0.0018735379106333677,0.4884637247898288,6.588451204695272
31.704999999995113,0.002476185861975804,0.4854675567621108,4.027079819877414
31.709999999995112,0.0038417542039624964,0.4563800190243248,8.383087425275574
31.71499999999511,0.005989611529392146,0.40276291114755314,13.063755725433586
31.71999999999511,0.00781526746983154,0.32749946502822014,17.04162272230025
31.72499999999511,0.009220616667582646,0.23464021407223393,20.102077660095013
31.72999999999511,0.010130175426182613,0.12918328936776086,22.080692221695145
31.734999999995107,0.010495129686695245,0.035107691885115255,22.873257590492088
31.739999999995106,0.010295922370713684,0.09648134122992119,22.438644836395422
31.744999999995105,0.009543280273161795,0.20457549779084128,20.799017787973536
31.749999999995104,0.00827764882618886,0.30167708099834284,18.041615495027933
31.754999999995103,0.006567035226043235,0.3825683590599222,14.314895729604498
31.759999999995102,0.0045033637480525615,0.4429002321363649,9.817853500973145
31.7649999999951,0.0028896693969547747,0.479417417752628,4.789020745532302
31.7699999999951,0.0024129975721292546,0.4901302837817576,5.149474415519953
31.7749999999951,0.002637709867360316,0.47443381096007586,7.483612406927581
31.7799999999951,0.004906686671378813,0.4331569106473421,10.736045330301495
31.784999999995097,0.006910877488725622,0.3685194162913985,15.118952412076503
31.789999999995096,0.008542191159420998,0.2840060519867658,18.68639330977729
31.794999999995095,0.009712654104510514,0.18417912604905082,21.244377065309575
31.799999999995094,0.010359184177454114,0.13216725481570119,22.65411210295396
31.804999999995093,0.010447003255657155,0.14311010020380266,22.841157887275706
31.809999999995092,0.009971487170198239,0.15277790836986999,21.79719830841146
31.81499999999509,0.008958378270316874,0.2543423976161617,19.579295803496912
